candidate_id,image_path,match,slot,timestamp_ms,status,notes
fda3a75bfbc62e1a,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_005\slot_4\frame_000084_t000042004ms.jpg,match_005,slot_4,42004,uncertain,
dedd856c9e916f46,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_005\slot_4\frame_000082_t000041001ms.jpg,match_005,slot_4,41001,uncertain,
5526c867fc9b7f1a,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_005\slot_4\frame_000077_t000038511ms.jpg,match_005,slot_4,38511,uncertain,
3ca68db7a459a064,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_005\slot_4\frame_000076_t000038009ms.jpg,match_005,slot_4,38009,uncertain,
fe3e0b7b823fb799,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_2\frame_000614_t000307003ms.jpg,match_006,slot_2,307003,uncertain,
efafe36aa36bef0b,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_004\slot_3\frame_000356_t000178012ms.jpg,match_004,slot_3,178012,uncertain,
6dcec13bf052a8f2,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_3\frame_000542_t000271009ms.jpg,match_006,slot_3,271009,uncertain,
f19eed8b27dbef62,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_002\slot_2\frame_000006_t000003010ms.jpg,match_002,slot_2,3010,uncertain,
cc67246410996a83,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_3\frame_000553_t000276503ms.jpg,match_006,slot_3,276503,uncertain,
29a8507a6d21d791,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_3\frame_000551_t000275510ms.jpg,match_006,slot_3,275510,uncertain,
2bf577da74a750d6,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_3\frame_000547_t000273508ms.jpg,match_006,slot_3,273508,uncertain,
c20158827f5543c6,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_004\slot_3\frame_000357_t000178513ms.jpg,match_004,slot_3,178513,uncertain,
a646d1849e35a3d4,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_1\frame_000249_t000124516ms.jpg,match_006,slot_1,124516,uncertain,
49d093958add3422,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_3\frame_000555_t000277513ms.jpg,match_006,slot_3,277513,uncertain,
507f61d44d57b5aa,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_005\slot_4\frame_000074_t000037006ms.jpg,match_005,slot_4,37006,uncertain,
fa3903ba98504e71,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_004\slot_3\frame_000364_t000182009ms.jpg,match_004,slot_3,182009,uncertain,
9df47a056e401247,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_005\slot_4\frame_000095_t000047503ms.jpg,match_005,slot_4,47503,uncertain,
f42ecdcd8ad6760e,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_004\slot_2\frame_000167_t000083502ms.jpg,match_004,slot_2,83502,uncertain,
6693eb1a3b671475,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_3\frame_000552_t000276007ms.jpg,match_006,slot_3,276007,uncertain,
7a78b3c70a009118,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_003\slot_3\frame_000276_t000138007ms.jpg,match_003,slot_3,138007,uncertain,
0ea5976aac3ba780,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_3\frame_000554_t000277016ms.jpg,match_006,slot_3,277016,uncertain,
a5c7727547053eec,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_005\slot_4\frame_000075_t000037508ms.jpg,match_005,slot_4,37508,uncertain,
9499ba7e60b1ab0a,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_005\slot_4\frame_000087_t000043508ms.jpg,match_005,slot_4,43508,uncertain,
b7f98b8451df5c94,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_004\slot_2\frame_000106_t000053009ms.jpg,match_004,slot_2,53009,uncertain,
9575c4bcd34769e5,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_003\slot_4\frame_000057_t000028503ms.jpg,match_003,slot_4,28503,uncertain,
cc3f6a0587335306,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_2\frame_000613_t000306507ms.jpg,match_006,slot_2,306507,uncertain,
c924fd0264709cc6,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_002\slot_2\frame_000117_t000058509ms.jpg,match_002,slot_2,58509,uncertain,
a51ab0ad7f8beebb,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_004\slot_2\frame_000117_t000058512ms.jpg,match_004,slot_2,58512,uncertain,
d3fc60cb9275aa92,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_1\frame_000177_t000088505ms.jpg,match_006,slot_1,88505,uncertain,
7c9bf69bcccf89a8,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_004\slot_2\frame_000105_t000052507ms.jpg,match_004,slot_2,52507,uncertain,
5d54b7ad46112cd3,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_002\slot_2\frame_000118_t000059005ms.jpg,match_002,slot_2,59005,uncertain,
5a572ca2638ab130,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_004\slot_2\frame_000116_t000058010ms.jpg,match_004,slot_2,58010,uncertain,
55f256f8f4d0f826,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_002\slot_2\frame_000116_t000058013ms.jpg,match_002,slot_2,58013,uncertain,
a4bbecf39bd84004,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_004\slot_2\frame_000118_t000059014ms.jpg,match_004,slot_2,59014,uncertain,
f7a11f5d94d7116d,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_003\slot_4\frame_000056_t000028006ms.jpg,match_003,slot_4,28006,uncertain,
c925b50b783a61eb,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_004\slot_2\frame_000107_t000053511ms.jpg,match_004,slot_2,53511,uncertain,
ce136e769944312e,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_1\frame_000176_t000088009ms.jpg,match_006,slot_1,88009,uncertain,
9ed94c228b9f3a81,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_1\frame_000178_t000089001ms.jpg,match_006,slot_1,89001,uncertain,
09acb4720867bea1,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_004\slot_2\frame_000114_t000057007ms.jpg,match_004,slot_2,57007,uncertain,
0eabadfa3e0634cc,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_004\slot_2\frame_000115_t000057509ms.jpg,match_004,slot_2,57509,uncertain,
2095565446121e5b,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_004\slot_2\frame_000119_t000059516ms.jpg,match_004,slot_2,59516,uncertain,
703d54f96f18aa84,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_004\slot_2\frame_000104_t000052005ms.jpg,match_004,slot_2,52005,uncertain,
16007432032ddff0,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_002\slot_2\frame_000114_t000057004ms.jpg,match_002,slot_2,57004,uncertain,
f5936bfed74f994c,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_002\slot_2\frame_000115_t000057500ms.jpg,match_002,slot_2,57500,uncertain,
e611625fa2d092c4,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_003\slot_4\frame_000058_t000029017ms.jpg,match_003,slot_4,29017,uncertain,
be5b6efef9b3d050,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_002\slot_2\frame_000119_t000059501ms.jpg,match_002,slot_2,59501,uncertain,
f2ae32880145dd3d,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_3\frame_000454_t000227004ms.jpg,match_006,slot_3,227004,uncertain,
ccf0565e995817ce,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_1\frame_000175_t000087512ms.jpg,match_006,slot_1,87512,uncertain,
0d29f184bb6e5d9d,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_3\frame_000426_t000213004ms.jpg,match_006,slot_3,213004,uncertain,
a09fa30a3ad02752,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_004\slot_2\frame_000103_t000051503ms.jpg,match_004,slot_2,51503,uncertain,
c21c9bdc56119a0d,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_004\slot_2\frame_000102_t000051001ms.jpg,match_004,slot_2,51001,uncertain,
74ff8864bed6161a,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_004\slot_2\frame_000108_t000054013ms.jpg,match_004,slot_2,54013,uncertain,
4cf35997bd14b15c,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_003\slot_3\frame_000283_t000141503ms.jpg,match_003,slot_3,141503,uncertain,
beea4eac006cae9b,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_004\slot_3\frame_000342_t000171003ms.jpg,match_004,slot_3,171003,uncertain,
aa15cea529b2444c,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_3\frame_000420_t000210009ms.jpg,match_006,slot_3,210009,uncertain,
b7698ef73635cd8c,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_004\slot_2\frame_000120_t000060001ms.jpg,match_004,slot_2,60001,uncertain,
696247b404983f18,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_004\slot_3\frame_000326_t000163007ms.jpg,match_004,slot_3,163007,uncertain,
fb0b313117816737,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_004\slot_3\frame_000325_t000162505ms.jpg,match_004,slot_3,162505,uncertain,
00ee07b35744ec64,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_1\frame_000179_t000089515ms.jpg,match_006,slot_1,89515,uncertain,
7be683ea1204c5b3,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_002\slot_2\frame_000120_t000060014ms.jpg,match_002,slot_2,60014,uncertain,
4870d802012f7faa,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_003\slot_4\frame_000059_t000029514ms.jpg,match_003,slot_4,29514,uncertain,
f89a559fbc6d6c8e,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_002\slot_2\frame_000113_t000056508ms.jpg,match_002,slot_2,56508,uncertain,
77ba6c36865f191c,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_3\frame_000395_t000197514ms.jpg,match_006,slot_3,197514,uncertain,
e04bcf3eca3c1b10,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_1\frame_000174_t000087016ms.jpg,match_006,slot_1,87016,uncertain,
d80cfbf0e8278582,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_002\slot_2\frame_000112_t000056012ms.jpg,match_002,slot_2,56012,uncertain,
b7942ebabc39ae82,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_004\slot_3\frame_000343_t000171504ms.jpg,match_004,slot_3,171504,uncertain,
0baa96ecd17d002a,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_1\frame_000173_t000086502ms.jpg,match_006,slot_1,86502,uncertain,
c4e1ace476367965,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_004\slot_2\frame_000109_t000054515ms.jpg,match_004,slot_2,54515,uncertain,
431df9e9ca94739e,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_3\frame_000424_t000212011ms.jpg,match_006,slot_3,212011,uncertain,
f00e56b33a189f3b,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_004\slot_2\frame_000101_t000050517ms.jpg,match_004,slot_2,50517,uncertain,
75b33f11180767fd,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_1\frame_000180_t000090011ms.jpg,match_006,slot_1,90011,uncertain,
bf771a2ff881c4af,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_3\frame_000480_t000240012ms.jpg,match_006,slot_3,240012,uncertain,
2fdbd9b3410b1bb4,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_3\frame_000421_t000210505ms.jpg,match_006,slot_3,210505,uncertain,
44025819e88c8bf7,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_003\slot_4\frame_000060_t000030011ms.jpg,match_003,slot_4,30011,uncertain,
d054ba4e8cb0e76c,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_3\frame_000425_t000212508ms.jpg,match_006,slot_3,212508,uncertain,
e5d5b2ebb6fe2cc5,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_003\slot_3\frame_000284_t000142000ms.jpg,match_003,slot_3,142000,uncertain,
21938a1331d75bd2,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_3\frame_000481_t000240509ms.jpg,match_006,slot_3,240509,uncertain,
579f3769a9d5e6b9,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_1\frame_000209_t000104508ms.jpg,match_006,slot_1,104508,uncertain,
874c9c2da9c3219c,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_003\slot_3\frame_000291_t000145514ms.jpg,match_003,slot_3,145514,uncertain,
89b92e25d923cf0e,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_004\slot_2\frame_000127_t000063514ms.jpg,match_004,slot_2,63514,uncertain,
b1bb0e4adbf41089,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_1\frame_000203_t000101513ms.jpg,match_006,slot_1,101513,uncertain,
17df254f06853c4d,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_1\frame_000208_t000104012ms.jpg,match_006,slot_1,104012,uncertain,
0d32028c32a6f3ea,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_2\frame_000572_t000286002ms.jpg,match_006,slot_2,286002,uncertain,
23e4e0ef3ab6b1a2,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_1\frame_000206_t000103002ms.jpg,match_006,slot_1,103002,uncertain,
57d837e2d64ffe67,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_1\frame_000200_t000100007ms.jpg,match_006,slot_1,100007,uncertain,
bf598118479b6ad1,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_1\frame_000201_t000100503ms.jpg,match_006,slot_1,100503,uncertain,
3383a99e66ac3c42,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_1\frame_000202_t000101016ms.jpg,match_006,slot_1,101016,uncertain,
263e325dfcc6f2b7,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_1\frame_000212_t000106014ms.jpg,match_006,slot_1,106014,uncertain,
b610d31e5e240155,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_1\frame_000207_t000103515ms.jpg,match_006,slot_1,103515,uncertain,
9bc0e6f889941966,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_1\frame_000193_t000096515ms.jpg,match_006,slot_1,96515,uncertain,
de50a361a2652fcb,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_1\frame_000210_t000105004ms.jpg,match_006,slot_1,105004,uncertain,
5441f2492aef47ce,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_1\frame_000216_t000108017ms.jpg,match_006,slot_1,108017,uncertain,
479ba36c202d53bf,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_1\frame_000230_t000115017ms.jpg,match_006,slot_1,115017,uncertain,
e542ef5b5034e603,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_1\frame_000240_t000120015ms.jpg,match_006,slot_1,120015,uncertain,
a97a545aa2c5837b,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_1\frame_000188_t000094016ms.jpg,match_006,slot_1,94016,uncertain,
8d60b01b034ea940,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_1\frame_000189_t000094512ms.jpg,match_006,slot_1,94512,uncertain,
319bd98782fa4b0b,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_1\frame_000190_t000095009ms.jpg,match_006,slot_1,95009,uncertain,
0b12493a1269a68a,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_1\frame_000191_t000095505ms.jpg,match_006,slot_1,95505,uncertain,
3f2383ea3696c48b,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_1\frame_000192_t000096002ms.jpg,match_006,slot_1,96002,uncertain,
4842f54c3ad2507d,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_1\frame_000196_t000098004ms.jpg,match_006,slot_1,98004,uncertain,
7b86724fad823742,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_1\frame_000198_t000099014ms.jpg,match_006,slot_1,99014,uncertain,
0f5ac33596d64593,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_1\frame_000214_t000107007ms.jpg,match_006,slot_1,107007,uncertain,
6063d52e466c2bf4,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_1\frame_000221_t000110516ms.jpg,match_006,slot_1,110516,uncertain,
0abf6c03ec753b9a,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_1\frame_000225_t000112501ms.jpg,match_006,slot_1,112501,uncertain,
08702a591c0a8478,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_1\frame_000213_t000106511ms.jpg,match_006,slot_1,106511,uncertain,
225cd4a4ea124e71,C:\Users\Alexander\OneDrive\Documents\ClashRoyale\katacr_lite_starter\data\card_slots\match_006\slot_1\frame_000222_t000111012ms.jpg,match_006,slot_1,111012,uncertain,
